graph,alpha_log2,eps_log2,alpha,eps,n,edges,status,triv,lvl0_over_eps,W_push,W_WY,W_target,E_expansions,tightenings,winner,ratio_to_target,err_push_over_eps,err_wy_over_eps,push_maxrd_over_eps,const_push,const_wy,wy_S,wy_volS,wy_nnzlu,wy_C_adj,wy_R_adj,wy_C_rec,wy_C_resp,push_C_adj,push_R_adj,n_push,wall_push,wall_wy
grid,-3,-13,0.125,0.0001220703125,4096,8064,ok,0,1220.676644991069,2434,6068,23170.475005920787,11,1,push,0.10504747957812847,0.8020787046823283,0.636280572941144,0.9636912554262363,0.037139892578125,9.042024612426758e-05,41,148,342,148,230,794,4896,156,2278,688,0.0,0.005
grid,-4,-3,0.0625,0.125,9,12,ok,1,0.8287864211105003,4,12,32.0,1,0,push,0.125,0.46159892111050027,0.4059579439252338,0.91796875,0.03125,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
grid,-4,-4,0.0625,0.0625,9,12,ok,0,1.6575728422210005,26,12,64.0,1,0,WY,0.1875,0.6162717915319291,0.8119158878504676,0.8240084163844585,0.1015625,0.046875,1,2,2,2,2,2,6,8,18,10,0.0,0.0
grid,-4,-5,0.0625,0.03125,16,24,ok,0,3.0478021257297274,74,72,128.0,3,1,WY,0.5625,0.6060841897142035,0.7880250138806772,0.9443921347222176,0.14453125,0.0703125,3,8,10,8,10,12,42,18,56,26,0.0,0.001
grid,-4,-6,0.0625,0.015625,36,60,ok,0,5.970598276679443,183,298,256.0,5,1,push,0.71484375,0.6157149552073594,0.7354703038875886,0.9989910080906915,0.1787109375,0.07275390625,6,18,26,18,34,48,198,32,151,60,0.0,0.002
grid,-4,-7,0.0625,0.0078125,64,112,ok,0,11.928977520183798,392,736,512.0,7,1,push,0.765625,0.710788437911751,0.840875675424544,0.970282367847545,0.19140625,0.044921875,10,32,50,32,66,116,522,50,342,122,0.0,0.002
grid,-4,-8,0.0625,0.00390625,121,220,ok,0,23.856561031536696,740,1052,1024.0,7,1,push,0.72265625,0.7560621750936427,0.9082386864453104,0.9813519165998003,0.1806640625,0.01605224609375,13,44,76,44,78,162,768,70,670,223,0.0,0.002
grid,-4,-9,0.0625,0.001953125,256,480,ok,0,47.713083671834426,1342,2512,2048.0,9,1,push,0.6552734375,0.7661871670679457,0.8488412197844993,0.977867909815985,0.163818359375,0.00958251953125,22,78,160,78,142,354,1938,100,1242,392,0.0,0.003
grid,-4,-10,0.0625,0.0009765625,529,1012,ok,0,95.42616728091707,2225,5292,4096.0,12,1,push,0.543212890625,0.7843498908072846,0.8014309541277225,0.9914694380565348,0.13580322265625,0.005046844482421875,30,108,240,108,240,702,4242,134,2091,637,0.0,0.004
grid,-4,-11,0.0625,0.00048828125,1024,1984,ok,0,190.85233456182797,3420,7814,8192.0,13,1,push,0.41748046875,0.8027901178309307,0.7717357641458253,0.9915886257628165,0.1043701171875,0.0018630027770996094,39,142,334,142,290,992,6390,172,3248,963,0.0,0.005
grid,-4,-12,0.0625,0.000244140625,2025,3960,ok,0,381.70466912365595,5174,10968,16384.0,14,1,push,0.3157958984375,0.7853868908503383,0.9086854728281654,0.9999502002819165,0.078948974609375,0.0006537437438964844,49,180,440,180,344,1336,9108,222,4952,1438,0.0,0.006
grid,-4,-13,0.0625,0.0001220703125,4096,8064,ok,0,763.4093382473119,7240,17042,32768.0,16,1,push,0.220947265625,0.8217894229075569,0.700520702953273,0.9918048981269857,0.05523681640625,0.00025394558906555176,64,238,636,238,456,1978,14370,272,6968,1991,0.0,0.008
grid,-5,-3,0.03125,0.125,9,12,ok,1,0.596284013158471,4,12,45.25483399593904,1,0,push,0.08838834764831845,0.410737138158471,0.37668943336224325,0.9586588541666666,0.015625,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
grid,-5,-4,0.03125,0.0625,9,12,ok,0,1.192568026316942,26,12,90.50966799187808,1,0,WY,0.13258252147247768,0.653571169812377,0.7533788667244865,0.926229706527684,0.05078125,0.046875,1,2,2,2,2,2,6,8,18,10,0.0,0.0
grid,-5,-5,0.03125,0.03125,16,24,ok,0,1.9749574859775203,112,82,181.01933598375615,4,2,WY,0.45299028169763206,0.5938684853949072,0.7639585399756829,0.8754484368303489,0.109375,0.080078125,3,8,10,8,12,14,48,26,86,38,0.0,0.001
grid,-5,-6,0.03125,0.015625,36,60,ok,0,3.66789530429474,304,232,362.0386719675123,5,2,WY,0.6408155204503088,0.5594157994979908,0.7509893983120002,0.9526018456622148,0.1484375,0.056640625,6,18,26,18,26,38,150,44,260,97,0.0,0.002
grid,-5,-7,0.03125,0.0078125,64,112,ok,0,7.2791734558580075,684,840,724.0773439350246,7,2,push,0.9446504654914034,0.6678620179697431,0.6126340231844742,0.9874788757342887,0.1669921875,0.05126953125,13,44,76,44,66,130,600,66,618,208,0.0,0.003
grid,-5,-8,0.03125,0.00390625,121,220,ok,0,14.543908118462278,1599,2618,1448.1546878700492,10,2,push,1.1041638116379782,0.6967524139073795,0.6599633407713499,0.981329494246835,0.1951904296875,0.039947509765625,22,78,160,78,152,372,2016,108,1491,467,0.0,0.003
grid,-5,-9,0.03125,0.001953125,256,480,ok,0,29.086479284062296,3052,7872,2896.3093757400984,15,2,push,1.0537548321197965,0.73873634547172,0.5367517203441207,0.9638487515152359,0.186279296875,0.030029296875,37,134,314,134,318,1018,6402,156,2896,869,0.0,0.005
grid,-5,-10,0.03125,0.0009765625,529,1012,ok,0,58.17294209604543,5236,12650,5792.618751480197,17,2,push,0.9039089614972566,0.8102384505268923,0.6414507309834855,0.9728322376186765,0.1597900390625,0.012063980102539062,49,180,440,180,422,1560,10488,206,5030,1462,0.0,0.007
grid,-5,-11,0.03125,0.00048828125,1024,1984,ok,0,116.34588416402929,8978,19286,11585.237502960394,19,2,push,0.774951743346292,0.757361094711019,0.619541922463376,0.9963764508947974,0.136993408203125,0.004598140716552734,64,238,636,238,550,2256,16242,284,8694,2469,0.0,0.009
grid,-5,-12,0.03125,0.000244140625,2025,3960,ok,0,232.69176832805195,13846,25862,23170.475005920787,19,2,push,0.597570830829403,0.7933603264363853,0.7013094364791909,0.9944520717792867,0.1056365966796875,0.0015414953231811523,83,312,912,312,596,2874,22080,358,13488,3765,0.0,0.011
grid,-5,-13,0.03125,0.0001220703125,4096,8064,ok,0,465.3835366561039,20547,40454,46340.950011841574,21,2,push,0.44338754373290995,0.8092440940049386,0.5673423439195103,0.9991751150912969,0.07838058471679688,0.0006028115749359131,110,416,1336,416,744,4194,35100,450,20097,5532,0.0,0.011
grid,-6,-3,0.015625,0.125,9,12,ok,1,0.46916069156549933,4,12,64.0,1,0,push,0.0625,0.37589897281549933,0.3570705547898009,0.979248046875,0.0078125,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
grid,-6,-4,0.015625,0.0625,9,12,ok,1,0.9383213831309987,26,12,128.0,1,0,WY,0.09375,0.6640574873224963,0.7141411095796018,0.9968704005211322,0.025390625,0.046875,1,2,2,2,2,2,6,8,18,10,0.0,0.0
grid,-6,-5,0.015625,0.03125,16,24,ok,0,1.3582403045026277,130,12,256.0,1,0,WY,0.046875,0.6200091294107073,0.8934225363915999,0.9953389735733622,0.0634765625,0.01171875,1,2,2,2,2,2,6,30,100,45,0.0,0.0
grid,-6,-6,0.015625,0.015625,36,60,ok,0,2.26054135559128,383,82,512.0,4,2,WY,0.16015625,0.5630213909055086,0.9756938665390383,0.932064968186811,0.093505859375,0.02001953125,3,8,10,8,12,14,48,44,339,121,0.0,0.001
grid,-6,-7,0.015625,0.0078125,64,112,ok,0,4.3741514811933,1203,406,1024.0,6,2,WY,0.396484375,0.5925813948164169,0.9667724698142929,0.9481166017652541,0.1468505859375,0.0247802734375,8,26,42,26,40,64,276,88,1115,358,0.0,0.002
grid,-6,-8,0.015625,0.00390625,121,220,ok,0,8.682465552420473,2859,1978,2048.0,10,2,WY,0.9658203125,0.6555291822468687,0.9314670845255105,0.9844242635755028,0.17449951171875,0.030181884765625,19,66,122,66,132,292,1488,142,2717,821,0.0,0.004
grid,-6,-9,0.015625,0.001953125,256,480,ok,0,17.350500687562928,6253,7802,4096.0,16,2,push,1.526611328125,0.7071610131414241,0.8044148688126099,0.9989111279384872,0.190826416015625,0.02976226806640625,37,134,314,134,336,1020,6312,218,6035,1748,0.0,0.006
grid,-6,-10,0.015625,0.0009765625,529,1012,ok,0,34.70026504252026,12070,14878,8192.0,19,2,push,1.473388671875,0.7587726804627568,0.9053734318521698,0.9942101581093121,0.184173583984375,0.014188766479492188,54,200,516,200,502,1822,12354,318,11752,3308,0.0,0.007
grid,-6,-11,0.015625,0.00048828125,1024,1984,ok,0,69.40052073994676,20908,34698,16384.0,25,2,push,1.276123046875,0.8108906479195923,0.8261152995904206,0.9981241808408703,0.159515380859375,0.008272647857666016,83,312,912,312,848,3862,29676,424,20484,5653,0.0,0.012
grid,-6,-12,0.015625,0.000244140625,2025,3960,ok,0,138.80104145039112,35178,58256,32768.0,27,2,push,1.07354736328125,0.7844681919787959,0.8146129740110117,0.9763131674437862,0.13419342041015625,0.0034723281860351562,114,432,1380,432,1084,5956,50784,572,34606,9410,0.0,0.015
grid,-6,-13,0.015625,0.0001220703125,4096,8064,ok,0,277.6020829007767,55226,112356,65536.0,34,2,push,0.842681884765625,0.7690578040460245,0.8244384134493015,0.979846512594204,0.10533523559570312,0.0016742348670959473,152,580,1994,580,1638,10646,99492,728,54498,14652,0.0,0.02
grid,-7,-3,0.0078125,0.125,9,12,ok,1,0.4024162826042558,4,12,90.50966799187808,1,0,push,0.04419417382415922,0.3556633529167558,0.3457614209129843,0.9896036783854166,0.00390625,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
grid,-7,-4,0.0078125,0.0625,9,12,ok,1,0.8048325652085117,52,12,181.01933598375615,1,0,WY,0.06629126073623884,0.6430970252364832,0.6915228418259686,0.9055102089539311,0.025390625,0.046875,1,2,2,2,2,2,6,16,36,20,0.0,0.0
grid,-7,-5,0.0078125,0.03125,16,24,ok,0,1.0231997318636283,160,12,362.0386719675123,1,0,WY,0.03314563036811942,0.6345449014064533,0.7873446095307719,0.9427106705011554,0.0390625,0.01171875,1,2,2,2,2,2,6,30,130,54,0.0,0.0
grid,-7,-6,0.0078125,0.015625,36,60,ok,0,1.4501394169221389,534,12,724.0773439350246,1,0,WY,0.01657281518405971,0.5303623949973764,0.9690392502594952,0.9501841391798864,0.065185546875,0.0029296875,1,2,2,2,2,2,6,58,476,166,0.0,0.0
grid,-7,-7,0.0078125,0.0078125,64,112,ok,0,2.6426562460277725,1655,1154,1448.1546878700492,10,3,WY,0.796876196766871,0.5761660246439946,0.6561263580078405,0.9608946613606287,0.10101318359375,0.0704345703125,13,44,76,44,92,178,840,104,1551,486,0.0,0.004
grid,-7,-8,0.0078125,0.00390625,121,220,ok,0,5.11612847475797,4625,5056,2896.3093757400984,16,3,push,1.5968597963807531,0.6181695318359027,0.6602082433116978,0.9964388877208097,0.141143798828125,0.0771484375,28,100,218,100,264,702,3990,180,4445,1308,0.0,0.006
grid,-7,-9,0.0078125,0.001953125,256,480,ok,0,10.16395832602241,11342,13870,5792.618751480197,22,3,push,1.9580090606000544,0.6779325616707625,0.615611533388051,0.9839615661704579,0.173065185546875,0.05290985107421875,52,192,474,192,520,1734,11424,288,11054,3125,0.0,0.008
grid,-7,-10,0.0078125,0.0009765625,529,1012,ok,0,20.318437042344645,24743,31040,11585.237502960394,28,3,push,2.1357352400999448,0.7125102924764697,0.6533885035419567,0.9835700127400472,0.18877410888671875,0.02960205078125,83,312,912,312,848,3534,26346,439,24304,6694,0.0,0.013
grid,-7,-11,0.0078125,0.00048828125,1024,1984,ok,0,40.63637825615994,48230,76588,23170.475005920787,35,3,push,2.081528323768749,0.7316106438209609,0.6454071082659244,0.9921057590596387,0.18398284912109375,0.01826000213623047,131,498,1654,498,1408,7710,66972,634,47596,12874,0.0,0.02
grid,-7,-12,0.0078125,0.000244140625,2025,3960,ok,0,81.27274667808454,85538,132346,46340.950011841574,38,3,push,1.8458404494975253,0.7669771441913866,0.6405314249679263,0.9847278211546824,0.16315078735351562,0.007888436317443848,183,702,2618,702,1870,12246,117528,870,84668,22597,0.001,0.023
grid,-7,-13,0.0078125,0.0001220703125,4096,8064,ok,0,162.5454933297283,140496,251518,92681.90002368315,46,3,push,1.5158946888669615,0.7787451099185745,0.647144091018614,0.9999360963632737,0.1339874267578125,0.003747910261154175,252,972,3866,972,2748,21376,226422,1152,139344,36841,0.001,0.035
grid,-8,-3,0.00390625,0.125,9,12,ok,1,0.36817827080643467,4,12,128.0,1,0,push,0.03125,0.34477128838455967,0.3396933944990343,0.9947967529296875,0.001953125,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
grid,-8,-4,0.00390625,0.0625,9,12,ok,1,0.7363565416128693,52,12,256.0,1,0,WY,0.046875,0.6548757909422267,0.6793867889980686,0.9240364560841736,0.0126953125,0.046875,1,2,2,2,2,2,6,16,36,20,0.0,0.0
grid,-8,-5,0.00390625,0.03125,16,24,ok,1,0.8478287508419945,160,12,512.0,1,0,WY,0.0234375,0.65115989232352,0.7289881920250689,0.9850936104956047,0.01953125,0.01171875,1,2,2,2,2,2,6,30,130,54,0.0,0.0
grid,-8,-6,0.00390625,0.015625,36,60,ok,0,1.0075132930501158,534,12,1024.0,1,0,WY,0.01171875,0.5399736698558151,0.7644349659367833,0.9708655754753086,0.0325927734375,0.0029296875,1,2,2,2,2,2,6,58,476,165,0.0,0.0
grid,-8,-7,0.00390625,0.0078125,64,112,ok,0,1.6628834190663222,2173,92,2048.0,5,3,WY,0.044921875,0.5608063977937753,0.98721801541129,0.9669266838237851,0.066314697265625,0.005615234375,3,8,10,8,14,16,54,118,2055,632,0.0,0.002
grid,-8,-8,0.00390625,0.00390625,121,220,ok,0,3.03115912513684,6563,958,4096.0,9,3,WY,0.23388671875,0.5845643985098024,0.9327148370129688,0.9796357962359561,0.1001434326171875,0.014617919921875,13,44,76,44,78,146,690,214,6349,1840,0.0,0.003
grid,-8,-9,0.00390625,0.001953125,256,480,ok,0,5.881665126194292,18837,8558,8192.0,18,3,WY,1.044677734375,0.6041818931013738,0.8826786293172699,0.9882874026234998,0.14371490478515625,0.03264617919921875,37,134,314,134,364,1100,6960,370,18467,5142,0.0,0.007
grid,-8,-10,0.00390625,0.0009765625,529,1012,ok,0,11.712834504873905,46185,25766,16384.0,26,3,WY,1.5726318359375,0.659906638784765,0.9695126070286757,0.9943741527250182,0.17618179321289062,0.024572372436523438,71,266,786,266,760,2966,21774,588,45597,12367,0.0,0.011
grid,-8,-11,0.00390625,0.00048828125,1024,1984,ok,0,23.418523486264906,97785,93326,32768.0,40,3,WY,2.84808349609375,0.7235349910336133,0.8470089519187984,0.9909655817845089,0.1865100860595703,0.022250652313232422,135,514,1740,514,1682,9200,81930,896,96889,25850,0.001,0.02
grid,-8,-12,0.00390625,0.000244140625,2025,3960,ok,0,46.83652536858874,189043,203520,65536.0,51,3,push,2.8845672607421875,0.7577493881877686,0.8938036108047757,0.9898960271867837,0.18028545379638672,0.0121307373046875,209,804,3118,804,2706,18168,181842,1278,187765,49495,0.001,0.031
grid,-8,-13,0.00390625,0.0001220703125,4096,8064,ok,0,93.67304151440057,334989,365118,131072.0,57,3,push,2.5557632446289062,0.7832437600625681,0.9750081615165479,0.9910369236249956,0.15973520278930664,0.0054406821727752686,300,1162,5180,1162,3676,29836,330444,1748,333241,87097,0.002,0.045
grid,-9,-3,0.001953125,0.125,9,12,ok,1,0.35083312927044613,4,12,181.01933598375615,1,0,push,0.02209708691207961,0.3391220086649774,0.3365506757646553,0.9973971048990885,0.0009765625,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
grid,-9,-4,0.001953125,0.0625,9,12,ok,1,0.7016662585408923,52,12,362.0386719675123,1,0,WY,0.03314563036811942,0.6607706588116775,0.6731013515293106,0.9334261865881961,0.00634765625,0.046875,1,2,2,2,2,2,6,16,36,20,0.0,0.0
grid,-9,-5,0.001953125,0.03125,16,24,ok,1,0.7580004385666689,160,12,724.0773439350246,1,0,WY,0.01657281518405971,0.6589292854701162,0.6983448629837596,0.9263868242485831,0.009765625,0.01171875,1,2,2,2,2,2,6,30,130,54,0.0,0.0
grid,-9,-6,0.001953125,0.015625,36,60,ok,1,0.774759039760762,674,12,1448.1546878700492,1,0,WY,0.008286407592029855,0.5291832252013678,0.652546746374307,0.974322531587806,0.02056884765625,0.0029296875,1,2,2,2,2,2,6,66,608,207,0.0,0.0
grid,-9,-7,0.001953125,0.0078125,64,112,ok,0,1.1335870427565367,2374,12,2896.3093757400984,1,0,WY,0.004143203796014927,0.5639509175772708,0.8875345458593022,0.9893840867263565,0.036224365234375,0.000732421875,1,2,2,2,2,2,6,126,2248,689,0.0,0.0
grid,-9,-8,0.001953125,0.00390625,121,220,ok,0,1.8662045411955939,8339,968,5792.618751480197,10,4,WY,0.16710921977260207,0.5729030708645925,0.7877603065357243,0.9925688491746889,0.06362152099609375,0.0147705078125,13,44,76,44,80,148,696,238,8101,2325,0.0,0.003
grid,-9,-9,0.001953125,0.001953125,256,480,ok,0,3.4112762253352518,26714,10502,11585.237502960394,20,4,WY,0.906498463869766,0.5642573917951299,0.7256253560363974,0.9967662725908106,0.10190582275390625,0.04006195068359375,43,158,392,158,408,1320,8616,436,26278,7247,0.0,0.007
grid,-9,-10,0.001953125,0.0009765625,529,1012,ok,0,6.678324397473877,73107,46068,23170.475005920787,32,4,WY,1.9882199216126633,0.611888283231536,0.6739281434054553,0.9973884397396853,0.13944053649902344,0.043933868408203125,98,370,1136,370,1054,4942,39702,752,72355,19449,0.001,0.015
grid,-9,-11,0.001953125,0.00048828125,1024,1984,ok,0,13.315839326360184,180078,147452,46340.950011841574,46,4,WY,3.1818941985937137,0.6720351784151752,0.6881665618262709,0.9889100193307712,0.1717357635498047,0.035155296325683594,187,718,2672,718,2152,13584,130998,1192,178886,47276,0.001,0.026
grid,-9,-12,0.001953125,0.000244140625,2025,3960,ok,0,26.62417782443355,390465,407950,92681.90002368315,63,4,push,4.212958516174397,0.7196982074563412,0.6460929318116834,0.990633359739792,0.1861882209777832,0.024315714836120605,328,1272,5524,1272,3930,32722,370026,1802,388663,101539,0.003,0.048
grid,-9,-13,0.001953125,0.0001220703125,4096,8064,ok,0,53.24785184279048,747719,944310,185363.8000473663,81,4,push,4.0337919259797985,0.7673117743998255,0.6285005010375974,0.999631377667169,0.1782701015472412,0.01407131552696228,508,1982,10292,1982,6414,67312,868602,2566,745153,193156,0.005,0.081
grid,-10,-3,0.0009765625,0.125,9,12,ok,1,0.34210275028960224,4,12,256.0,1,0,push,0.015625,0.33624528263823505,0.3349514360184187,0.9986982345581055,0.00048828125,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
grid,-10,-4,0.0009765625,0.0625,9,12,ok,1,0.6842055005792045,52,12,512.0,1,0,WY,0.0234375,0.6637186427753419,0.6699028720368374,0.9381530028382044,0.003173828125,0.046875,1,2,2,2,2,2,6,16,36,20,0.0,0.0
grid,-10,-5,0.0009765625,0.03125,16,24,ok,1,0.7125255299858473,160,12,1024.0,1,0,WY,0.01171875,0.6628389216925576,0.6826379943650962,0.9340597487445682,0.0048828125,0.01171875,1,2,2,2,2,2,6,30,130,54,0.0,0.0
grid,-10,-6,0.0009765625,0.015625,36,60,ok,1,0.6551857369616378,675,12,2048.0,1,0,WY,0.005859375,0.5329813066322514,0.5939055526741728,0.9891482797925865,0.0102996826171875,0.0029296875,1,2,2,2,2,2,6,66,609,207,0.0,0.0
grid,-10,-7,0.0009765625,0.0078125,64,112,ok,1,0.857002694121689,2634,12,4096.0,1,0,WY,0.0029296875,0.5649938098761816,0.733555974071096,0.9989229304321124,0.0200958251953125,0.000732421875,1,2,2,2,2,2,6,134,2500,763,0.0,0.0
grid,-10,-8,0.0009765625,0.00390625,121,220,ok,0,1.2415559960298492,9344,12,8192.0,1,0,WY,0.00146484375,0.5764177204376413,0.9937389012029282,0.998686204190392,0.03564453125,0.00018310546875,1,2,2,2,2,2,6,264,9080,2598,0.0,0.0
grid,-10,-9,0.0009765625,0.001953125,256,480,ok,0,2.0401609509992458,34753,968,16384.0,10,4,WY,0.05908203125,0.5407771297645179,0.934364004244704,0.9920844683380456,0.06628608703613281,0.003692626953125,13,44,76,44,80,148,696,502,34251,9380,0.0,0.003
grid,-10,-10,0.0009765625,0.0009765625,529,1012,ok,0,3.811381549372344,106231,17146,32768.0,24,4,WY,0.52325439453125,0.560523974422849,0.9110852712850634,0.9897350833362316,0.10130977630615234,0.016351699829101562,52,192,474,192,576,2074,14304,896,105335,28128,0.001,0.01
grid,-10,-11,0.0009765625,0.00048828125,1024,1984,ok,0,7.501316614898616,294705,312340,65536.0,60,5,push,4.4968414306640625,0.6142866711433488,0.5266357375939644,0.9985915814870086,0.14052629470825195,0.07446765899658203,273,1056,4470,1056,3390,25936,281958,1522,293183,76985,0.002,0.04
grid,-10,-12,0.0009765625,0.000244140625,2025,3960,ok,0,14.959915546934356,718073,312330,131072.0,59,4,WY,2.3828887939453125,0.6764364720479913,0.9734070293441289,0.999251890476667,0.1712019443511963,0.018616318702697754,273,1056,4470,1056,3388,25934,281952,2434,715639,185822,0.005,0.04
grid,-10,-13,0.0009765625,0.0001220703125,4096,8064,ok,0,29.91244417898081,1541929,995644,262144.0,85,4,WY,3.7980804443359375,0.7317021034624318,0.9063888503892318,0.999407074290594,0.18381226062774658,0.014836251735687256,508,1982,10090,1982,6704,70464,916494,3630,1538299,396407,0.01,0.078
grid,-11,-3,0.00048828125,0.125,9,12,ok,1,0.33772294524579805,4,12,362.0386719675123,1,0,push,0.011048543456039806,0.33479373458295625,0.3341447556466244,0.999349037806193,0.000244140625,0.1875,1,2,2,2,2,2,6,2,2,2,0.0,0.0
grid,-11,-4,0.00048828125,0.0625,9,12,ok,1,0.6754458904915961,44,12,724.0773439350246,1,0,WY,0.01657281518405971,0.665609952790531,0.6682895112932488,0.953342108613036,0.0013427734375,0.046875,1,2,2,2,2,2,6,16,28,17,0.0,0.0
grid,-11,-5,0.00048828125,0.03125,16,24,ok,1,0.68964457958197,160,12,1448.1546878700492,1,0,WY,0.008286407592029855,0.6647633483687032,0.6746857565038868,0.9379194150308967,0.00244140625,0.01171875,1,2,2,2,2,2,6,30,130,54,0.0,0.0
